tag60_unix_nanoseconds,packet_no,tag1128,tag9,tag35,tag49,tag75,tag34,tag52,tag60,tag5799,tag268,tag268_no,tag279,tag269,tag48,tag55,tag83,tag270,tag271,tag346,tag346_no,tag5797,tag37711,tag37705,tag37705_no,tag37,tag32,tag10,tag_pattern
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,27,0,21126996,59,27,703494291383,2,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,28,0,21126996,59,28,703494295977,25,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,29,0,21126996,59,29,703494294722,1,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,30,0,21126996,59,30,703494297794,2,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,31,0,21126996,59,31,703494295673,2,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,32,0,21126996,59,32,703494298068,8,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,33,0,21126996,59,33,703494296066,2,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,34,0,21126996,59,34,703494294286,10,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,35,0,21126996,59,35,703494297393,6,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,36,0,21126996,59,36,703494298951,10,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,37,0,21126996,59,37,703494297520,5,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,38,0,21126996,59,38,703494299233,5,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,39,0,21126996,59,39,703494298061,1,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,40,0,21126996,59,40,703494299534,11,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,41,0,21126996,59,41,703494298724,1,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,42,0,21126996,59,42,703494292897,11,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,43,0,21126996,59,43,703494299114,20,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,44,0,21126996,59,44,703494292898,1,186,3
