tag60_unix_nanoseconds,packet_no,tag1128,tag9,tag35,tag49,tag75,tag34,tag52,tag60,tag5799,tag268,tag268_no,tag279,tag269,tag48,tag55,tag83,tag270,tag271,tag346,tag346_no,tag5797,tag37711,tag37705,tag37705_no,tag37,tag32,tag10,tag_pattern
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,1,0,218935,53,1,703440812877,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,2,0,218935,53,2,703440813329,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,3,0,218935,53,3,703440812884,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,4,0,218935,53,4,703440813332,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,5,0,218935,53,5,703440807946,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,6,0,218935,53,6,703440813334,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,7,0,218935,53,7,703440815210,9,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,8,0,218935,53,8,703440813339,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,9,0,218935,53,9,703440805553,3,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,10,0,218935,53,10,703440813342,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,11,0,218935,53,11,703440815260,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,12,0,218935,53,12,703440813380,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,13,0,218935,53,13,703440810911,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,14,0,218935,53,14,703440813387,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,15,0,218935,53,15,703440811096,7,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,16,0,218935,53,16,703440813617,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,17,0,218935,53,17,703440813196,50,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,18,0,218935,53,18,703440813621,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,19,0,218935,53,19,703440754929,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,20,0,218935,53,20,703440813624,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,21,0,218935,53,21,703440813786,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,22,0,218935,53,22,703440813611,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,23,0,218935,53,23,703440754956,6,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,24,0,218935,53,24,703440802374,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,25,0,218935,53,25,703440811970,14,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,26,0,218935,53,26,703440754284,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,27,0,218935,53,27,703440813404,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,28,0,218935,53,28,703440814169,5,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,29,0,218935,53,29,703440806210,30,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,30,0,218935,53,30,703440813783,3,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,31,0,218935,53,31,703440753481,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,32,0,218935,53,32,703440812507,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,33,0,218935,53,33,703440754247,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,34,0,218935,53,34,703440813748,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,35,0,218935,53,35,703440754331,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,36,0,218935,53,36,703440813763,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,37,0,218935,53,37,703440758803,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,38,0,218935,53,38,703440786048,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,39,0,218935,53,39,703440759058,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,40,0,218935,53,40,703440775647,5,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,41,0,218935,53,41,703440805060,10,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,42,0,218935,53,42,703440813785,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,43,0,218935,53,43,703440755072,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,44,0,218935,53,44,703440808140,3,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,45,0,218935,53,45,703440810747,4,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,46,0,218935,53,46,703440810757,2,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,47,0,218935,53,47,703440813677,8,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,48,0,218935,53,48,703440813711,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,49,0,218935,53,49,703440813655,25,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,50,0,218935,53,50,703440813695,25,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,51,0,218935,53,51,703440777622,1,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,52,0,218935,53,52,703440809855,20,078,3
1572877800000000000,1438,9,1321,X,CME,20191104,115263,20191104143000036503813,20191104143000000000000,00000000,1,1,0,2,19296,LEZ9,276,119525.0,138,53,53,0,218935,53,53,703440815322,1,078,3
1572877800000000000,1451,9,709,X,CME,20191104,115286,20191104143000040666069,20191104143000000000000,00000001,5,1,0,2,19296,LEZ9,284,119525.0,4,3,1,0,218961,9,1,703440759091,1,209,3
1572877800000000000,1451,9,709,X,CME,20191104,115286,20191104143000040666069,20191104143000000000000,00000001,5,1,0,2,19296,LEZ9,284,119525.0,4,3,2,0,218961,9,2,703440808890,1,209,3
1572877800000000000,1451,9,709,X,CME,20191104,115286,20191104143000040666069,20191104143000000000000,00000001,5,1,0,2,19296,LEZ9,284,119525.0,4,3,3,0,218961,9,3,703440812334,2,209,3
1572877800020697511,1469,9,320,X,CME,20191104,115316,20191104143000046500670,20191104143000020697511,00000001,2,1,0,2,19296,LEZ9,297,119550.0,1,1,1,0,218979,2,1,703440813093,1,103,3
1572877800036877811,1482,9,239,X,CME,20191104,115334,20191104143000048162386,20191104143000036877811,00000001,1,1,0,2,19296,LEZ9,304,119525.0,1,2,1,2,219002,2,1,703440815388,1,103,3
1572877800036877811,1482,9,239,X,CME,20191104,115334,20191104143000048162386,20191104143000036877811,00000001,1,1,0,2,19296,LEZ9,304,119525.0,1,2,2,2,219002,2,2,703440812334,1,103,3
1572877800037980251,1488,9,262,X,CME,20191104,115337,20191104143000048338547,20191104143000037980251,00000001,1,1,0,2,19296,LEZ9,307,119525.0,12,3,1,2,219004,3,1,703440815390,12,182,3
1572877800037980251,1488,9,262,X,CME,20191104,115337,20191104143000048338547,20191104143000037980251,00000001,1,1,0,2,19296,LEZ9,307,119525.0,12,3,2,2,219004,3,2,703440812334,7,182,3
1572877800037980251,1488,9,262,X,CME,20191104,115337,20191104143000048338547,20191104143000037980251,00000001,1,1,0,2,19296,LEZ9,307,119525.0,12,3,3,2,219004,3,3,703440814144,5,182,3
1572877800040186853,1496,9,242,X,CME,20191104,115374,20191104143000050433974,20191104143000040186853,00000001,1,1,0,2,19296,LEZ9,311,119525.0,16,2,1,2,219006,2,1,703440815490,16,251,3
1572877800040186853,1496,9,242,X,CME,20191104,115374,20191104143000050433974,20191104143000040186853,00000001,1,1,0,2,19296,LEZ9,311,119525.0,16,2,2,2,219006,2,2,703440814144,16,251,3
1572877800041310049,1540,9,239,X,CME,20191104,115444,20191104143000056487217,20191104143000041310049,00000001,1,1,0,2,19296,LEZ9,323,119550.0,5,2,1,1,219027,2,1,703440815713,5,100,3
1572877800041310049,1540,9,239,X,CME,20191104,115444,20191104143000056487217,20191104143000041310049,00000001,1,1,0,2,19296,LEZ9,323,119550.0,5,2,2,1,219027,2,2,703440813093,5,100,3
1572877800046869419,1565,9,320,X,CME,20191104,115495,20191104143000064870879,20191104143000046869419,00000001,2,1,0,2,19296,LEZ9,332,119525.0,1,1,1,2,219038,2,1,703440816356,1,132,3
1572877800047880665,1571,9,464,X,CME,20191104,115538,20191104143000069108884,20191104143000047880665,00000000,3,1,0,2,19296,LEZ9,336,119525.0,1,1,1,2,219043,5,1,703440816687,1,147,3
1572877800047880665,1571,9,464,X,CME,20191104,115538,20191104143000069108884,20191104143000047880665,00000000,3,3,0,2,19296,LEZ9,337,119500.0,4,2,1,2,219046,5,4,703440816687,4,147,3
1572877800047880665,1571,9,464,X,CME,20191104,115538,20191104143000069108884,20191104143000047880665,00000000,3,3,0,2,19296,LEZ9,337,119500.0,4,2,2,2,219046,5,5,703440754938,1,147,3
1572877800047880665,1572,9,768,X,CME,20191104,115539,20191104143000069121671,20191104143000047880665,00000001,6,1,0,2,19296,LEZ9,338,119500.0,2,1,1,2,219048,8,1,703440806582,2,023,3
1572877800047880665,1572,9,768,X,CME,20191104,115539,20191104143000069121671,20191104143000047880665,00000001,6,3,0,2,19296,LEZ9,339,119475.0,5,2,1,2,219051,8,3,703440806582,5,023,3
1572877800047880665,1572,9,768,X,CME,20191104,115539,20191104143000069121671,20191104143000047880665,00000001,6,3,0,2,19296,LEZ9,339,119475.0,5,2,2,2,219051,8,4,703440815503,2,023,3
1572877800047880665,1572,9,768,X,CME,20191104,115539,20191104143000069121671,20191104143000047880665,00000001,6,5,0,2,19296,LEZ9,340,119450.0,3,2,1,2,219055,8,6,703440806582,3,023,3
1572877800047880665,1572,9,768,X,CME,20191104,115539,20191104143000069121671,20191104143000047880665,00000001,6,5,0,2,19296,LEZ9,340,119450.0,3,2,2,2,219055,8,7,703440813678,1,023,3
1572877800053302675,1634,9,320,X,CME,20191104,115658,20191104143000076797109,20191104143000053302675,00000001,2,1,0,2,19296,LEZ9,372,119500.0,1,1,1,2,219081,2,1,703440817306,1,096,3
1572877800054255887,1650,9,320,X,CME,20191104,115675,20191104143000077307002,20191104143000054255887,00000001,2,1,0,2,19296,LEZ9,380,119475.0,1,1,1,2,219087,2,1,703440817331,1,112,3
1572877800056246995,1670,9,320,X,CME,20191104,115690,20191104143000078838092,20191104143000056246995,00000001,2,1,0,2,19296,LEZ9,386,119475.0,3,1,1,0,219095,2,1,703440817333,3,142,3
1572877800064901635,1699,9,320,X,CME,20191104,115736,20191104143000083175484,20191104143000064901635,00000001,2,1,0,2,19296,LEZ9,398,119525.0,2,1,1,0,219116,2,1,703440816988,2,125,3
1572877800078642779,1759,9,260,X,CME,20191104,115826,20191104143000089116753,20191104143000078642779,00000001,1,1,0,2,19296,LEZ9,409,119525.0,3,3,1,1,219136,3,1,703440817812,3,118,3
1572877800078642779,1759,9,260,X,CME,20191104,115826,20191104143000089116753,20191104143000078642779,00000001,1,1,0,2,19296,LEZ9,409,119525.0,3,3,2,1,219136,3,2,703440816988,2,118,3
1572877800078642779,1759,9,260,X,CME,20191104,115826,20191104143000089116753,20191104143000078642779,00000001,1,1,0,2,19296,LEZ9,409,119525.0,3,3,3,1,219136,3,3,703440817131,1,118,3
1572877800087896533,1899,9,320,X,CME,20191104,116049,20191104143000096084670,20191104143000087896533,00000001,2,1,0,2,19296,LEZ9,427,119500.0,1,1,1,0,219155,2,1,703440817814,1,130,3
1572877800095162847,2002,9,239,X,CME,20191104,116178,20191104143000099761200,20191104143000095162847,00000001,1,1,0,2,19296,LEZ9,442,119450.0,1,2,1,2,219177,2,1,703440818241,1,120,3
1572877800095162847,2002,9,239,X,CME,20191104,116178,20191104143000099761200,20191104143000095162847,00000001,1,1,0,2,19296,LEZ9,442,119450.0,1,2,2,2,219177,2,2,703440817725,1,120,3
1572877800096175351,2016,9,320,X,CME,20191104,116200,20191104143000100722252,20191104143000096175351,00000001,2,1,0,2,19296,LEZ9,446,119500.0,1,1,1,1,219179,2,1,703440818264,1,088,3
1572877800099785029,2054,9,239,X,CME,20191104,116256,20191104143000102557261,20191104143000099785029,00000001,1,1,0,2,19296,LEZ9,454,119450.0,1,2,1,2,219188,2,1,703440818328,1,130,3
1572877800099785029,2054,9,239,X,CME,20191104,116256,20191104143000102557261,20191104143000099785029,00000001,1,1,0,2,19296,LEZ9,454,119450.0,1,2,2,2,219188,2,2,703440817725,1,130,3
1572877800119277135,2133,9,239,X,CME,20191104,116425,20191104143000119528314,20191104143000119277135,00000001,1,1,0,2,19296,LEZ9,482,119450.0,1,2,1,2,219217,2,1,703440818500,1,106,3
1572877800119277135,2133,9,239,X,CME,20191104,116425,20191104143000119528314,20191104143000119277135,00000001,1,1,0,2,19296,LEZ9,482,119450.0,1,2,2,2,219217,2,2,703440818346,1,106,3
1572877800120679245,2159,9,239,X,CME,20191104,116448,20191104143000120891888,20191104143000120679245,00000001,1,1,0,2,19296,LEZ9,488,119475.0,2,2,1,1,219218,2,1,703440818513,2,149,3
1572877800120679245,2159,9,239,X,CME,20191104,116448,20191104143000120891888,20191104143000120679245,00000001,1,1,0,2,19296,LEZ9,488,119475.0,2,2,2,1,219218,2,2,703440818497,2,149,3
1572877800125364319,2180,9,341,X,CME,20191104,116476,20191104143000126604336,20191104143000125364319,00000001,2,1,0,2,19296,LEZ9,494,119475.0,2,2,1,0,219230,3,1,703440818501,1,099,3
1572877800125364319,2180,9,341,X,CME,20191104,116476,20191104143000126604336,20191104143000125364319,00000001,2,1,0,2,19296,LEZ9,494,119475.0,2,2,2,0,219230,3,2,703440818516,1,099,3
1572877800128212125,2191,9,362,X,CME,20191104,116502,20191104143000129134035,20191104143000128212125,00000001,2,1,0,2,19296,LEZ9,504,119475.0,1,2,1,1,219234,4,1,703440818618,1,086,3
1572877800128212125,2191,9,362,X,CME,20191104,116502,20191104143000129134035,20191104143000128212125,00000001,2,1,0,2,19296,LEZ9,504,119475.0,1,2,2,1,219234,4,2,703440818516,1,086,3
1572877800128212125,2191,9,362,X,CME,20191104,116502,20191104143000129134035,20191104143000128212125,00000001,2,2,0,2,19296,LEZ9,505,119500.0,2,2,1,1,219235,4,3,703440818618,2,086,3
1572877800128212125,2191,9,362,X,CME,20191104,116502,20191104143000129134035,20191104143000128212125,00000001,2,2,0,2,19296,LEZ9,505,119500.0,2,2,2,1,219235,4,4,703440818304,2,086,3
1572877800146126285,2211,9,239,X,CME,20191104,116591,20191104143000147193341,20191104143000146126285,00000001,1,1,0,2,19296,LEZ9,515,119500.0,1,2,1,1,219239,2,1,703440818774,1,115,3
1572877800146126285,2211,9,239,X,CME,20191104,116591,20191104143000147193341,20191104143000146126285,00000001,1,1,0,2,19296,LEZ9,515,119500.0,1,2,2,1,219239,2,2,703440818362,1,115,3
1572877800204227821,2265,9,239,X,CME,20191104,116875,20191104143000204499348,20191104143000204227821,00000001,1,1,0,2,19296,LEZ9,525,119500.0,1,2,1,1,219308,2,1,703440819143,1,114,3
1572877800204227821,2265,9,239,X,CME,20191104,116875,20191104143000204499348,20191104143000204227821,00000001,1,1,0,2,19296,LEZ9,525,119500.0,1,2,2,1,219308,2,2,703440818643,1,114,3
1572877800648743339,2325,9,239,X,CME,20191104,117172,20191104143000648996985,20191104143000648743339,00000001,1,1,0,2,19296,LEZ9,551,119500.0,1,2,1,1,219469,2,1,703440820234,1,145,3
1572877800648743339,2325,9,239,X,CME,20191104,117172,20191104143000648996985,20191104143000648743339,00000001,1,1,0,2,19296,LEZ9,551,119500.0,1,2,2,1,219469,2,2,703440818643,1,145,3
1572877800655037879,2357,9,239,X,CME,20191104,117206,20191104143000655270285,20191104143000655037879,00000001,1,1,0,2,19296,LEZ9,569,119475.0,3,2,1,2,219471,2,1,703440820253,3,132,3
1572877800655037879,2357,9,239,X,CME,20191104,117206,20191104143000655270285,20191104143000655037879,00000001,1,1,0,2,19296,LEZ9,569,119475.0,3,2,2,2,219471,2,2,703440820252,3,132,3
1572877800655292361,2368,9,239,X,CME,20191104,117217,20191104143000655522781,20191104143000655292361,00000001,1,1,0,2,19296,LEZ9,576,119475.0,1,2,1,2,219472,2,1,703440820256,1,123,3
1572877800655292361,2368,9,239,X,CME,20191104,117217,20191104143000655522781,20191104143000655292361,00000001,1,1,0,2,19296,LEZ9,576,119475.0,1,2,2,2,219472,2,2,703440820255,1,123,3
1572877800655989699,2380,9,239,X,CME,20191104,117225,20191104143000656192913,20191104143000655989699,00000001,1,1,0,2,19296,LEZ9,585,119450.0,1,2,1,2,219473,2,1,703440820259,1,153,3
1572877800655989699,2380,9,239,X,CME,20191104,117225,20191104143000656192913,20191104143000655989699,00000001,1,1,0,2,19296,LEZ9,585,119450.0,1,2,2,2,219473,2,2,703440818533,1,153,3
1572877800749299705,2390,9,239,X,CME,20191104,117274,20191104143000749516855,20191104143000749299705,00000001,1,1,0,2,19296,LEZ9,589,119500.0,1,2,1,1,219483,2,1,703440820406,1,138,3
1572877800749299705,2390,9,239,X,CME,20191104,117274,20191104143000749516855,20191104143000749299705,00000001,1,1,0,2,19296,LEZ9,589,119500.0,1,2,2,1,219483,2,2,703440820236,1,138,3
1572877800750295379,2394,9,239,X,CME,20191104,117276,20191104143000751309400,20191104143000750295379,00000001,1,1,0,2,19296,LEZ9,592,119500.0,1,2,1,1,219484,2,1,703440820408,1,111,3
1572877800750295379,2394,9,239,X,CME,20191104,117276,20191104143000751309400,20191104143000750295379,00000001,1,1,0,2,19296,LEZ9,592,119500.0,1,2,2,1,219484,2,2,703440820236,1,111,3
1572877800853380583,2404,9,239,X,CME,20191104,117289,20191104143000853608708,20191104143000853380583,00000001,1,1,0,2,19296,LEZ9,596,119450.0,1,2,1,2,219489,2,1,703440820557,1,156,3
1572877800853380583,2404,9,239,X,CME,20191104,117289,20191104143000853608708,20191104143000853380583,00000001,1,1,0,2,19296,LEZ9,596,119450.0,1,2,2,2,219489,2,2,703440818644,1,156,3
1572877801099583135,2437,9,302,X,CME,20191104,117458,20191104143001099820259,20191104143001099583135,00000001,1,1,0,2,19296,LEZ9,605,119450.0,4,5,1,2,219540,5,1,703440820851,4,062,3
1572877801099583135,2437,9,302,X,CME,20191104,117458,20191104143001099820259,20191104143001099583135,00000001,1,1,0,2,19296,LEZ9,605,119450.0,4,5,2,2,219540,5,2,703440818644,1,062,3
1572877801099583135,2437,9,302,X,CME,20191104,117458,20191104143001099820259,20191104143001099583135,00000001,1,1,0,2,19296,LEZ9,605,119450.0,4,5,3,2,219540,5,3,703440819309,1,062,3
1572877801099583135,2437,9,302,X,CME,20191104,117458,20191104143001099820259,20191104143001099583135,00000001,1,1,0,2,19296,LEZ9,605,119450.0,4,5,4,2,219540,5,4,703440819334,1,062,3
1572877801099583135,2437,9,302,X,CME,20191104,117458,20191104143001099820259,20191104143001099583135,00000001,1,1,0,2,19296,LEZ9,605,119450.0,4,5,5,2,219540,5,5,703440820082,1,062,3
1572877801116161041,2478,9,281,X,CME,20191104,117498,20191104143001116421681,20191104143001116161041,00000001,1,1,0,2,19296,LEZ9,626,119450.0,3,4,1,2,219546,4,1,703440820941,3,051,3
1572877801116161041,2478,9,281,X,CME,20191104,117498,20191104143001116421681,20191104143001116161041,00000001,1,1,0,2,19296,LEZ9,626,119450.0,3,4,2,2,219546,4,2,703440820508,1,051,3
1572877801116161041,2478,9,281,X,CME,20191104,117498,20191104143001116421681,20191104143001116161041,00000001,1,1,0,2,19296,LEZ9,626,119450.0,3,4,3,2,219546,4,3,703440820600,1,051,3
1572877801116161041,2478,9,281,X,CME,20191104,117498,20191104143001116421681,20191104143001116161041,00000001,1,1,0,2,19296,LEZ9,626,119450.0,3,4,4,2,219546,4,4,703440820848,1,051,3
1572877801281399057,2496,9,302,X,CME,20191104,117601,20191104143001281632107,20191104143001281399057,00000001,1,1,0,2,19296,LEZ9,633,119425.0,5,5,1,2,219608,5,1,703440821232,5,045,3
1572877801281399057,2496,9,302,X,CME,20191104,117601,20191104143001281632107,20191104143001281399057,00000001,1,1,0,2,19296,LEZ9,633,119425.0,5,5,2,2,219608,5,2,703440818349,1,045,3
1572877801281399057,2496,9,302,X,CME,20191104,117601,20191104143001281632107,20191104143001281399057,00000001,1,1,0,2,19296,LEZ9,633,119425.0,5,5,3,2,219608,5,3,703440818515,2,045,3
1572877801281399057,2496,9,302,X,CME,20191104,117601,20191104143001281632107,20191104143001281399057,00000001,1,1,0,2,19296,LEZ9,633,119425.0,5,5,4,2,219608,5,4,703440819311,1,045,3
1572877801281399057,2496,9,302,X,CME,20191104,117601,20191104143001281632107,20191104143001281399057,00000001,1,1,0,2,19296,LEZ9,633,119425.0,5,5,5,2,219608,5,5,703440820943,1,045,3
1572877801282910563,2525,9,239,X,CME,20191104,117623,20191104143001283121020,20191104143001282910563,00000001,1,1,0,2,19296,LEZ9,649,119425.0,2,2,1,2,219609,2,1,703440821238,2,102,3
1572877801282910563,2525,9,239,X,CME,20191104,117623,20191104143001283121020,20191104143001282910563,00000001,1,1,0,2,19296,LEZ9,649,119425.0,2,2,2,2,219609,2,2,703440821235,2,102,3
1572877801348918631,2571,9,239,X,CME,20191104,117679,20191104143001349133941,20191104143001348918631,00000001,1,1,0,2,19296,LEZ9,660,119450.0,1,2,1,2,219615,2,1,703440821291,1,123,3
1572877801348918631,2571,9,239,X,CME,20191104,117679,20191104143001349133941,20191104143001348918631,00000001,1,1,0,2,19296,LEZ9,660,119450.0,1,2,2,2,219615,2,2,703440821290,1,123,3
1572877802000032365,2671,9,260,X,CME,20191104,118089,20191104143002000287560,20191104143002000032365,00000001,1,1,0,2,19296,LEZ9,691,119450.0,4,3,1,1,219670,3,1,703440821749,4,085,3
1572877802000032365,2671,9,260,X,CME,20191104,118089,20191104143002000287560,20191104143002000032365,00000001,1,1,0,2,19296,LEZ9,691,119450.0,4,3,2,1,219670,3,2,703440821296,1,085,3
1572877802000032365,2671,9,260,X,CME,20191104,118089,20191104143002000287560,20191104143002000032365,00000001,1,1,0,2,19296,LEZ9,691,119450.0,4,3,3,1,219670,3,3,703440821284,3,085,3
1572877802000844791,2677,9,260,X,CME,20191104,118093,20191104143002001047349,20191104143002000844791,00000001,1,1,0,2,19296,LEZ9,695,119425.0,2,3,1,2,219671,3,1,703440821752,2,088,3
1572877802000844791,2677,9,260,X,CME,20191104,118093,20191104143002001047349,20191104143002000844791,00000001,1,1,0,2,19296,LEZ9,695,119425.0,2,3,2,2,219671,3,2,703440821274,1,088,3
